0,1,2,3
1160.1425737041384,-293.9175436373915,48.57839763005058,-8.711975307601545
1269.1224431936503,15.630181843399727,-35.394534234332376,17.861283229011985
995.7938889594566,39.15674324394514,-1.7097529830338165,4.199340104558212
-407.1808025313543,-67.38031982267451,8.672847831604678,-11.759867315371263
930.3411801543026,189.34074157803727,1.3748007417717432,8.499182563473562
-211.59125901232872,-79.87744625773043,-1.4794569820607164,-2.899295316635475
821.210899886441,-47.14966994165601,-32.2549990884601,0.3038469934335375
-25.08997758360825,-74.18601460628632,11.790713892179316,-7.108247067778166
-191.29283442652152,-42.12648962430971,-6.291312406472365,-10.53735197677002
-238.29286318083635,-65.38650691770277,-3.632149592784388,-12.609147582783898
304.68781806154306,-17.725059837393466,-17.074547604476113,-4.601968676811133
424.3611282803775,-109.22029973153363,-9.91130269459785,-4.2546878718663415
634.5143351580116,167.20543573639034,37.38909870636104,-19.97087298080029
63.0426906346314,111.67757566869044,-8.524777549404634,-4.616178324624065
-196.44120953852118,29.657934246091827,-12.087016766693205,-14.032873592561515
56.00468283228051,-29.148348577334247,-12.616716476298794,-18.71278764610746
235.85811954240256,-108.42564295979142,-7.827053313677363,-4.377258990458761
447.39277966390455,-102.15156644218142,-11.516554175295983,-7.966751938034402
1615.093452592812,-270.3333510573438,-15.542517935585817,4.881942923360298
-191.6210454013168,12.259177667474942,-6.241019564021879,3.588033952009124
-285.0512749325817,14.557361895064213,-10.177971225401855,1.4830148955209692
-683.5839523267606,-32.57612601586531,15.095342664382127,12.57678048267234
112.5604588412412,-9.160553988383237,-2.982368766130659,-4.766698596258167
1873.7331160048825,-260.1960553330209,-47.21637347837349,14.71933600859338
1273.7306565898764,-479.32141873753545,-5.782431277860806,-2.0053644756435536
634.8797685243501,-79.93167625015755,34.68642742145008,-9.925332510971414
8.591841257438393,-16.984420544965996,-21.561164605148466,-14.644103661875398
677.7845259117677,104.82466196501687,14.660155176095424,-1.3774373435038656
373.71988149392183,-135.33476275217689,-19.36716898562288,-22.14754787207455
453.6780888143271,77.39995467565626,-5.438883704152105,1.5746318694749206
903.9812789509615,-38.91018766131988,13.304320838078935,-12.58627203266435
-103.68931153801661,-187.6853243052036,6.172073307212326,-12.772003159130774
524.9452025118677,-31.22762660150294,-2.3064254026206865,-6.916370323879541
1062.171585560261,-50.240148877473295,-31.189422299195066,-0.7610868679385473
404.38593421920115,-67.07954492366353,-28.048276078419235,-1.2403778574328264
410.0497559248329,2.8641318972826304,-18.808008382916857,-4.968125357830847
-80.65779457655519,23.363527333296435,-12.59633245295991,-12.326116736172402
-355.8778497351394,61.535566174249475,-6.242785401632808,4.970090495693389
-128.9731558739372,132.60688701385544,71.99779113302469,-7.485900014136635
-170.24572278092285,-9.054875298496151,-13.235453576128027,-6.428420577663545
-127.99476077774753,-30.687498226414363,-12.757259471411816,-3.3023231739202252
-462.0280076927261,-52.80258738773161,2.2080201555993555,-8.659140575642489
